sex	age	l	m	s
2	1191	1.0	48.758598	0.029020
2	1192	1.0	48.761101	0.029020
2	1193	1.0	48.763500	0.029020
2	1194	1.0	48.765999	0.029020
2	1195	1.0	48.768398	0.029020
2	1196	1.0	48.770901	0.029020
2	1197	1.0	48.773300	0.029020
2	1198	1.0	48.775799	0.029020
2	1199	1.0	48.778198	0.029020
2	1200	1.0	48.780602	0.029020
2	1201	1.0	48.783100	0.029010
2	1202	1.0	48.785500	0.029010
2	1203	1.0	48.787899	0.029010
2	1204	1.0	48.790298	0.029010
2	1205	1.0	48.792801	0.029010
2	1206	1.0	48.795200	0.029010
2	1207	1.0	48.797600	0.029010
2	1208	1.0	48.799999	0.029010
2	1209	1.0	48.802399	0.029010
2	1210	1.0	48.804798	0.029010
2	1211	1.0	48.807201	0.029000
2	1212	1.0	48.809601	0.029000
2	1213	1.0	48.812000	0.029000
2	1214	1.0	48.814400	0.029000
2	1215	1.0	48.816799	0.029000
2	1216	1.0	48.819199	0.029000
2	1217	1.0	48.821602	0.029000
2	1218	1.0	48.824001	0.029000
2	1219	1.0	48.826401	0.029000
2	1220	1.0	48.828800	0.029000
2	1221	1.0	48.831100	0.028990
2	1222	1.0	48.833500	0.028990
2	1223	1.0	48.835899	0.028990
2	1224	1.0	48.838200	0.028990
2	1225	1.0	48.840599	0.028990
2	1226	1.0	48.842999	0.028990
2	1227	1.0	48.845299	0.028990
2	1228	1.0	48.847698	0.028990
2	1229	1.0	48.849998	0.028990
2	1230	1.0	48.852402	0.028990
2	1231	1.0	48.854698	0.028990
2	1232	1.0	48.857101	0.028980
2	1233	1.0	48.859402	0.028980
2	1234	1.0	48.861801	0.028980
2	1235	1.0	48.864101	0.028980
2	1236	1.0	48.866402	0.028980
2	1237	1.0	48.868801	0.028980
2	1238	1.0	48.871101	0.028980
2	1239	1.0	48.873402	0.028980
2	1240	1.0	48.875702	0.028980
2	1241	1.0	48.878101	0.028980
2	1242	1.0	48.880402	0.028970
2	1243	1.0	48.882702	0.028970
2	1244	1.0	48.884998	0.028970
2	1245	1.0	48.887299	0.028970
2	1246	1.0	48.889599	0.028970
2	1247	1.0	48.891899	0.028970
2	1248	1.0	48.894199	0.028970
2	1249	1.0	48.896500	0.028970
2	1250	1.0	48.898800	0.028970
2	1251	1.0	48.901100	0.028970
2	1252	1.0	48.903400	0.028970
2	1253	1.0	48.905701	0.028960
2	1254	1.0	48.908001	0.028960
2	1255	1.0	48.910301	0.028960
2	1256	1.0	48.912601	0.028960
2	1257	1.0	48.914799	0.028960
2	1258	1.0	48.917099	0.028960
2	1259	1.0	48.919399	0.028960
2	1260	1.0	48.921700	0.028960
2	1261	1.0	48.923901	0.028960
2	1262	1.0	48.926201	0.028960
2	1263	1.0	48.928398	0.028950
2	1264	1.0	48.930698	0.028950
2	1265	1.0	48.932999	0.028950
2	1266	1.0	48.935200	0.028950
2	1267	1.0	48.937500	0.028950
2	1268	1.0	48.939701	0.028950
2	1269	1.0	48.942001	0.028950
2	1270	1.0	48.944199	0.028950
2	1271	1.0	48.946499	0.028950
2	1272	1.0	48.948700	0.028950
2	1273	1.0	48.950901	0.028950
2	1274	1.0	48.953201	0.028940
2	1275	1.0	48.955399	0.028940
2	1276	1.0	48.957600	0.028940
2	1277	1.0	48.959801	0.028940
2	1278	1.0	48.962101	0.028940
2	1279	1.0	48.964298	0.028940
2	1280	1.0	48.966499	0.028940
2	1281	1.0	48.968700	0.028940
2	1282	1.0	48.970901	0.028940
2	1283	1.0	48.973202	0.028940
2	1284	1.0	48.975399	0.028930
2	1285	1.0	48.977600	0.028930
2	1286	1.0	48.979801	0.028930
2	1287	1.0	48.981998	0.028930
2	1288	1.0	48.984200	0.028930
2	1289	1.0	48.986401	0.028930
2	1290	1.0	48.988602	0.028930
2	1291	1.0	48.990799	0.028930
2	1292	1.0	48.992901	0.028930
2	1293	1.0	48.995098	0.028930
2	1294	1.0	48.997299	0.028930
2	1295	1.0	48.999500	0.028920
2	1296	1.0	49.001701	0.028920
2	1297	1.0	49.003899	0.028920
2	1298	1.0	49.006001	0.028920
2	1299	1.0	49.008202	0.028920
2	1300	1.0	49.010399	0.028920
2	1301	1.0	49.012501	0.028920
2	1302	1.0	49.014702	0.028920
2	1303	1.0	49.016899	0.028920
2	1304	1.0	49.019001	0.028920
2	1305	1.0	49.021198	0.028920
2	1306	1.0	49.023300	0.028910
2	1307	1.0	49.025501	0.028910
2	1308	1.0	49.027599	0.028910
2	1309	1.0	49.029800	0.028910
2	1310	1.0	49.031898	0.028910
2	1311	1.0	49.034100	0.028910
2	1312	1.0	49.036201	0.028910
2	1313	1.0	49.038399	0.028910
2	1314	1.0	49.040501	0.028910
2	1315	1.0	49.042599	0.028910
2	1316	1.0	49.044800	0.028910
2	1317	1.0	49.046902	0.028900
2	1318	1.0	49.049000	0.028900
2	1319	1.0	49.051102	0.028900
2	1320	1.0	49.053299	0.028900
2	1321	1.0	49.055401	0.028900
2	1322	1.0	49.057499	0.028900
2	1323	1.0	49.059601	0.028900
2	1324	1.0	49.061699	0.028900
2	1325	1.0	49.063801	0.028900
2	1326	1.0	49.066002	0.028900
2	1327	1.0	49.068100	0.028900
2	1328	1.0	49.070202	0.028890
2	1329	1.0	49.072300	0.028890
2	1330	1.0	49.074402	0.028890
2	1331	1.0	49.076500	0.028890
2	1332	1.0	49.078602	0.028890
2	1333	1.0	49.080700	0.028890
2	1334	1.0	49.082802	0.028890
2	1335	1.0	49.084801	0.028890
2	1336	1.0	49.086899	0.028890
2	1337	1.0	49.089001	0.028890
2	1338	1.0	49.091099	0.028890
2	1339	1.0	49.093201	0.028880
2	1340	1.0	49.095299	0.028880
2	1341	1.0	49.097301	0.028880
2	1342	1.0	49.099400	0.028880
2	1343	1.0	49.101501	0.028880
2	1344	1.0	49.103500	0.028880
2	1345	1.0	49.105598	0.028880
2	1346	1.0	49.107700	0.028880
2	1347	1.0	49.109699	0.028880
2	1348	1.0	49.111801	0.028880
2	1349	1.0	49.113899	0.028880
2	1350	1.0	49.115898	0.028870
2	1351	1.0	49.118000	0.028870
2	1352	1.0	49.119999	0.028870
2	1353	1.0	49.122101	0.028870
2	1354	1.0	49.124100	0.028870
2	1355	1.0	49.126202	0.028870
2	1356	1.0	49.128201	0.028870
2	1357	1.0	49.130299	0.028870
2	1358	1.0	49.132301	0.028870
2	1359	1.0	49.134300	0.028870
2	1360	1.0	49.136398	0.028870
2	1361	1.0	49.138401	0.028860
2	1362	1.0	49.140400	0.028860
2	1363	1.0	49.142502	0.028860
2	1364	1.0	49.144501	0.028860
2	1365	1.0	49.146500	0.028860
2	1366	1.0	49.148499	0.028860
2	1367	1.0	49.150600	0.028860
2	1368	1.0	49.152599	0.028860
2	1369	1.0	49.154598	0.028860
2	1370	1.0	49.156601	0.028860
2	1371	1.0	49.158600	0.028860
2	1372	1.0	49.160702	0.028850
2	1373	1.0	49.162701	0.028850
2	1374	1.0	49.164700	0.028850
2	1375	1.0	49.166698	0.028850
2	1376	1.0	49.168701	0.028850
2	1377	1.0	49.170700	0.028850
2	1378	1.0	49.172699	0.028850
2	1379	1.0	49.174702	0.028850
2	1380	1.0	49.176701	0.028850
2	1381	1.0	49.178699	0.028850
2	1382	1.0	49.180698	0.028850
2	1383	1.0	49.182598	0.028850
2	1384	1.0	49.184601	0.028840
2	1385	1.0	49.186600	0.028840
2	1386	1.0	49.188599	0.028840
2	1387	1.0	49.190601	0.028840
2	1388	1.0	49.192600	0.028840
2	1389	1.0	49.194500	0.028840
2	1390	1.0	49.196499	0.028840
2	1391	1.0	49.198502	0.028840
2	1392	1.0	49.200500	0.028840
2	1393	1.0	49.202400	0.028840
2	1394	1.0	49.204399	0.028840
2	1395	1.0	49.206402	0.028830
2	1396	1.0	49.208302	0.028830
2	1397	1.0	49.210300	0.028830
2	1398	1.0	49.212299	0.028830
2	1399	1.0	49.214199	0.028830
2	1400	1.0	49.216202	0.028830
2	1401	1.0	49.218102	0.028830
2	1402	1.0	49.220100	0.028830
2	1403	1.0	49.222000	0.028830
2	1404	1.0	49.223999	0.028830
2	1405	1.0	49.225899	0.028830
2	1406	1.0	49.227901	0.028830
2	1407	1.0	49.229801	0.028820
2	1408	1.0	49.231800	0.028820
2	1409	1.0	49.233700	0.028820
2	1410	1.0	49.235600	0.028820
2	1411	1.0	49.237598	0.028820
2	1412	1.0	49.239498	0.028820
2	1413	1.0	49.241402	0.028820
2	1414	1.0	49.243401	0.028820
2	1415	1.0	49.245300	0.028820
2	1416	1.0	49.247200	0.028820
2	1417	1.0	49.249199	0.028820
2	1418	1.0	49.251099	0.028810
2	1419	1.0	49.252998	0.028810
2	1420	1.0	49.254902	0.028810
2	1421	1.0	49.256802	0.028810
2	1422	1.0	49.258801	0.028810
2	1423	1.0	49.260700	0.028810
2	1424	1.0	49.262600	0.028810
2	1425	1.0	49.264500	0.028810
2	1426	1.0	49.266399	0.028810
2	1427	1.0	49.268299	0.028810
2	1428	1.0	49.270199	0.028810
2	1429	1.0	49.272099	0.028810
2	1430	1.0	49.273998	0.028800
2	1431	1.0	49.275902	0.028800
2	1432	1.0	49.277802	0.028800
2	1433	1.0	49.279701	0.028800
2	1434	1.0	49.281601	0.028800
2	1435	1.0	49.283501	0.028800
2	1436	1.0	49.285400	0.028800
2	1437	1.0	49.287300	0.028800
2	1438	1.0	49.289200	0.028800
2	1439	1.0	49.291100	0.028800
2	1440	1.0	49.292900	0.028800
2	1441	1.0	49.294800	0.028800
2	1442	1.0	49.296700	0.028790
2	1443	1.0	49.298599	0.028790
2	1444	1.0	49.300499	0.028790
2	1445	1.0	49.302299	0.028790
2	1446	1.0	49.304199	0.028790
2	1447	1.0	49.306099	0.028790
2	1448	1.0	49.307999	0.028790
2	1449	1.0	49.309799	0.028790
2	1450	1.0	49.311699	0.028790
2	1451	1.0	49.313599	0.028790
2	1452	1.0	49.315399	0.028790
2	1453	1.0	49.317299	0.028780
2	1454	1.0	49.319099	0.028780
2	1455	1.0	49.320999	0.028780
2	1456	1.0	49.322899	0.028780
2	1457	1.0	49.324699	0.028780
2	1458	1.0	49.326599	0.028780
2	1459	1.0	49.328400	0.028780
2	1460	1.0	49.330299	0.028780
2	1461	1.0	49.332100	0.028780
2	1462	1.0	49.334000	0.028780
2	1463	1.0	49.335800	0.028780
2	1464	1.0	49.337700	0.028780
2	1465	1.0	49.339500	0.028770
2	1466	1.0	49.341400	0.028770
2	1467	1.0	49.343201	0.028770
2	1468	1.0	49.345001	0.028770
2	1469	1.0	49.346901	0.028770
2	1470	1.0	49.348701	0.028770
2	1471	1.0	49.350498	0.028770
2	1472	1.0	49.352402	0.028770
2	1473	1.0	49.354198	0.028770
2	1474	1.0	49.355999	0.028770
2	1475	1.0	49.357899	0.028770
2	1476	1.0	49.359699	0.028770
2	1477	1.0	49.361500	0.028760
2	1478	1.0	49.363300	0.028760
2	1479	1.0	49.365200	0.028760
2	1480	1.0	49.367001	0.028760
2	1481	1.0	49.368801	0.028760
2	1482	1.0	49.370602	0.028760
2	1483	1.0	49.372398	0.028760
2	1484	1.0	49.374199	0.028760
2	1485	1.0	49.376099	0.028760
2	1486	1.0	49.377899	0.028760
2	1487	1.0	49.379700	0.028760
2	1488	1.0	49.381500	0.028760
2	1489	1.0	49.383301	0.028750
2	1490	1.0	49.385101	0.028750
2	1491	1.0	49.386902	0.028750
2	1492	1.0	49.388699	0.028750
2	1493	1.0	49.390499	0.028750
2	1494	1.0	49.392300	0.028750
2	1495	1.0	49.394100	0.028750
2	1496	1.0	49.395901	0.028750
2	1497	1.0	49.397701	0.028750
2	1498	1.0	49.399502	0.028750
2	1499	1.0	49.401299	0.028750
2	1500	1.0	49.403099	0.028750
2	1501	1.0	49.404800	0.028740
2	1502	1.0	49.406601	0.028740
2	1503	1.0	49.408401	0.028740
2	1504	1.0	49.410198	0.028740
2	1505	1.0	49.411999	0.028740
2	1506	1.0	49.413799	0.028740
2	1507	1.0	49.415501	0.028740
2	1508	1.0	49.417301	0.028740
2	1509	1.0	49.419102	0.028740
2	1510	1.0	49.420898	0.028740
2	1511	1.0	49.422699	0.028740
2	1512	1.0	49.424400	0.028740
2	1513	1.0	49.426201	0.028730
2	1514	1.0	49.428001	0.028730
2	1515	1.0	49.429699	0.028730
2	1516	1.0	49.431499	0.028730
2	1517	1.0	49.433300	0.028730
2	1518	1.0	49.435001	0.028730
2	1519	1.0	49.436798	0.028730
2	1520	1.0	49.438599	0.028730
2	1521	1.0	49.440300	0.028730
2	1522	1.0	49.442101	0.028730
2	1523	1.0	49.443802	0.028730
2	1524	1.0	49.445599	0.028730
2	1525	1.0	49.447300	0.028730
2	1526	1.0	49.449100	0.028720
2	1527	1.0	49.450802	0.028720
2	1528	1.0	49.452599	0.028720
2	1529	1.0	49.454300	0.028720
2	1530	1.0	49.456100	0.028720
2	1531	1.0	49.457802	0.028720
2	1532	1.0	49.459599	0.028720
2	1533	1.0	49.461300	0.028720
2	1534	1.0	49.463100	0.028720
2	1535	1.0	49.464802	0.028720
2	1536	1.0	49.466599	0.028720
2	1537	1.0	49.468300	0.028720
2	1538	1.0	49.470001	0.028710
2	1539	1.0	49.471802	0.028710
2	1540	1.0	49.473499	0.028710
2	1541	1.0	49.475201	0.028710
2	1542	1.0	49.477001	0.028710
2	1543	1.0	49.478699	0.028710
2	1544	1.0	49.480400	0.028710
2	1545	1.0	49.482101	0.028710
2	1546	1.0	49.483898	0.028710
2	1547	1.0	49.485600	0.028710
2	1548	1.0	49.487301	0.028710
2	1549	1.0	49.488998	0.028710
2	1550	1.0	49.490799	0.028700
2	1551	1.0	49.492500	0.028700
2	1552	1.0	49.494202	0.028700
2	1553	1.0	49.495899	0.028700
2	1554	1.0	49.497601	0.028700
2	1555	1.0	49.499298	0.028700
2	1556	1.0	49.501099	0.028700
2	1557	1.0	49.502800	0.028700
2	1558	1.0	49.504501	0.028700
2	1559	1.0	49.506199	0.028700
2	1560	1.0	49.507900	0.028700
2	1561	1.0	49.509602	0.028700
2	1562	1.0	49.511299	0.028700
2	1563	1.0	49.513000	0.028690
2	1564	1.0	49.514702	0.028690
2	1565	1.0	49.516399	0.028690
2	1566	1.0	49.518101	0.028690
2	1567	1.0	49.519798	0.028690
2	1568	1.0	49.521500	0.028690
2	1569	1.0	49.523201	0.028690
2	1570	1.0	49.524899	0.028690
2	1571	1.0	49.526600	0.028690
2	1572	1.0	49.528301	0.028690
2	1573	1.0	49.529999	0.028690
2	1574	1.0	49.531700	0.028690
2	1575	1.0	49.533401	0.028680
2	1576	1.0	49.535099	0.028680
2	1577	1.0	49.536701	0.028680
2	1578	1.0	49.538399	0.028680
2	1579	1.0	49.540100	0.028680
2	1580	1.0	49.541801	0.028680
2	1581	1.0	49.543499	0.028680
2	1582	1.0	49.545200	0.028680
2	1583	1.0	49.546799	0.028680
2	1584	1.0	49.548500	0.028680
2	1585	1.0	49.550201	0.028680
2	1586	1.0	49.551899	0.028680
2	1587	1.0	49.553501	0.028680
2	1588	1.0	49.555199	0.028670
2	1589	1.0	49.556900	0.028670
2	1590	1.0	49.558498	0.028670
2	1591	1.0	49.560200	0.028670
2	1592	1.0	49.561901	0.028670
2	1593	1.0	49.563599	0.028670
2	1594	1.0	49.565201	0.028670
2	1595	1.0	49.566898	0.028670
2	1596	1.0	49.568501	0.028670
2	1597	1.0	49.570202	0.028670
2	1598	1.0	49.571899	0.028670
2	1599	1.0	49.573502	0.028670
2	1600	1.0	49.575199	0.028670
2	1601	1.0	49.576801	0.028660
2	1602	1.0	49.578499	0.028660
2	1603	1.0	49.580200	0.028660
2	1604	1.0	49.581799	0.028660
2	1605	1.0	49.583500	0.028660
2	1606	1.0	49.585098	0.028660
2	1607	1.0	49.586800	0.028660
2	1608	1.0	49.588402	0.028660
2	1609	1.0	49.590099	0.028660
2	1610	1.0	49.591702	0.028660
2	1611	1.0	49.593300	0.028660
2	1612	1.0	49.595001	0.028660
2	1613	1.0	49.596600	0.028660
2	1614	1.0	49.598301	0.028650
2	1615	1.0	49.599899	0.028650
2	1616	1.0	49.601501	0.028650
2	1617	1.0	49.603199	0.028650
2	1618	1.0	49.604801	0.028650
2	1619	1.0	49.606499	0.028650
2	1620	1.0	49.608101	0.028650
2	1621	1.0	49.609699	0.028650
2	1622	1.0	49.611401	0.028650
2	1623	1.0	49.612999	0.028650
2	1624	1.0	49.614601	0.028650
2	1625	1.0	49.616199	0.028650
2	1626	1.0	49.617901	0.028650
2	1627	1.0	49.619499	0.028640
2	1628	1.0	49.621101	0.028640
2	1629	1.0	49.622700	0.028640
2	1630	1.0	49.624401	0.028640
2	1631	1.0	49.625999	0.028640
2	1632	1.0	49.627602	0.028640
2	1633	1.0	49.629200	0.028640
2	1634	1.0	49.630798	0.028640
2	1635	1.0	49.632500	0.028640
2	1636	1.0	49.634102	0.028640
2	1637	1.0	49.635700	0.028640
2	1638	1.0	49.637299	0.028640
2	1639	1.0	49.638901	0.028640
2	1640	1.0	49.640499	0.028630
2	1641	1.0	49.642101	0.028630
2	1642	1.0	49.643700	0.028630
2	1643	1.0	49.645401	0.028630
2	1644	1.0	49.646999	0.028630
2	1645	1.0	49.648602	0.028630
2	1646	1.0	49.650200	0.028630
2	1647	1.0	49.651798	0.028630
2	1648	1.0	49.653400	0.028630
2	1649	1.0	49.654999	0.028630
2	1650	1.0	49.656601	0.028630
2	1651	1.0	49.658199	0.028630
2	1652	1.0	49.659801	0.028630
2	1653	1.0	49.661400	0.028620
2	1654	1.0	49.662998	0.028620
2	1655	1.0	49.664600	0.028620
2	1656	1.0	49.666100	0.028620
2	1657	1.0	49.667702	0.028620
2	1658	1.0	49.669300	0.028620
2	1659	1.0	49.670898	0.028620
2	1660	1.0	49.672501	0.028620
2	1661	1.0	49.674099	0.028620
2	1662	1.0	49.675701	0.028620
2	1663	1.0	49.677299	0.028620
2	1664	1.0	49.678799	0.028620
2	1665	1.0	49.680401	0.028620
2	1666	1.0	49.681999	0.028610
2	1667	1.0	49.683601	0.028610
2	1668	1.0	49.685200	0.028610
2	1669	1.0	49.686699	0.028610
2	1670	1.0	49.688301	0.028610
2	1671	1.0	49.689899	0.028610
2	1672	1.0	49.691502	0.028610
2	1673	1.0	49.693100	0.028610
2	1674	1.0	49.694599	0.028610
2	1675	1.0	49.696201	0.028610
2	1676	1.0	49.697800	0.028610
2	1677	1.0	49.699299	0.028610
2	1678	1.0	49.700901	0.028610
2	1679	1.0	49.702499	0.028600
2	1680	1.0	49.703999	0.028600
2	1681	1.0	49.705601	0.028600
2	1682	1.0	49.707199	0.028600
2	1683	1.0	49.708698	0.028600
2	1684	1.0	49.710300	0.028600
2	1685	1.0	49.711899	0.028600
2	1686	1.0	49.713402	0.028600
2	1687	1.0	49.715000	0.028600
2	1688	1.0	49.716499	0.028600
2	1689	1.0	49.718102	0.028600
2	1690	1.0	49.719601	0.028600
2	1691	1.0	49.721199	0.028600
2	1692	1.0	49.722801	0.028590
2	1693	1.0	49.724300	0.028590
2	1694	1.0	49.725899	0.028590
2	1695	1.0	49.727402	0.028590
2	1696	1.0	49.729000	0.028590
2	1697	1.0	49.730499	0.028590
2	1698	1.0	49.732101	0.028590
2	1699	1.0	49.733601	0.028590
2	1700	1.0	49.735199	0.028590
2	1701	1.0	49.736698	0.028590
2	1702	1.0	49.738201	0.028590
2	1703	1.0	49.739799	0.028590
2	1704	1.0	49.741299	0.028590
2	1705	1.0	49.742901	0.028590
2	1706	1.0	49.744400	0.028580
2	1707	1.0	49.745899	0.028580
2	1708	1.0	49.747501	0.028580
2	1709	1.0	49.749001	0.028580
2	1710	1.0	49.750599	0.028580
2	1711	1.0	49.752102	0.028580
2	1712	1.0	49.753601	0.028580
2	1713	1.0	49.755199	0.028580
2	1714	1.0	49.756699	0.028580
2	1715	1.0	49.758202	0.028580
2	1716	1.0	49.759701	0.028580
2	1717	1.0	49.761299	0.028580
2	1718	1.0	49.762798	0.028580
2	1719	1.0	49.764301	0.028570
2	1720	1.0	49.765900	0.028570
2	1721	1.0	49.767399	0.028570
2	1722	1.0	49.768902	0.028570
2	1723	1.0	49.770401	0.028570
2	1724	1.0	49.771900	0.028570
2	1725	1.0	49.773499	0.028570
2	1726	1.0	49.775002	0.028570
2	1727	1.0	49.776501	0.028570
2	1728	1.0	49.778000	0.028570
2	1729	1.0	49.779499	0.028570
2	1730	1.0	49.781101	0.028570
2	1731	1.0	49.782600	0.028570
2	1732	1.0	49.784100	0.028570
2	1733	1.0	49.785599	0.028560
2	1734	1.0	49.787102	0.028560
2	1735	1.0	49.788601	0.028560
2	1736	1.0	49.790100	0.028560
2	1737	1.0	49.791599	0.028560
2	1738	1.0	49.793201	0.028560
2	1739	1.0	49.794701	0.028560
2	1740	1.0	49.796200	0.028560
2	1741	1.0	49.797699	0.028560
2	1742	1.0	49.799198	0.028560
2	1743	1.0	49.800701	0.028560
2	1744	1.0	49.802200	0.028560
2	1745	1.0	49.803699	0.028560
2	1746	1.0	49.805199	0.028550
2	1747	1.0	49.806702	0.028550
2	1748	1.0	49.808201	0.028550
2	1749	1.0	49.809700	0.028550
2	1750	1.0	49.811199	0.028550
2	1751	1.0	49.812698	0.028550
2	1752	1.0	49.814201	0.028550
2	1753	1.0	49.815701	0.028550
2	1754	1.0	49.817200	0.028550
2	1755	1.0	49.818699	0.028550
2	1756	1.0	49.820099	0.028550
2	1757	1.0	49.821602	0.028550
2	1758	1.0	49.823101	0.028550
2	1759	1.0	49.824600	0.028550
2	1760	1.0	49.826099	0.028540
2	1761	1.0	49.827599	0.028540
2	1762	1.0	49.829102	0.028540
2	1763	1.0	49.830601	0.028540
2	1764	1.0	49.832100	0.028540
2	1765	1.0	49.833500	0.028540
2	1766	1.0	49.834999	0.028540
2	1767	1.0	49.836498	0.028540
2	1768	1.0	49.838001	0.028540
2	1769	1.0	49.839500	0.028540
2	1770	1.0	49.840900	0.028540
2	1771	1.0	49.842400	0.028540
2	1772	1.0	49.843899	0.028540
2	1773	1.0	49.845402	0.028540
2	1774	1.0	49.846901	0.028530
2	1775	1.0	49.848301	0.028530
2	1776	1.0	49.849800	0.028530
2	1777	1.0	49.851299	0.028530
2	1778	1.0	49.852798	0.028530
2	1779	1.0	49.854198	0.028530
2	1780	1.0	49.855701	0.028530
2	1781	1.0	49.857201	0.028530
2	1782	1.0	49.858601	0.028530
2	1783	1.0	49.860100	0.028530
2	1784	1.0	49.861599	0.028530
2	1785	1.0	49.862999	0.028530
2	1786	1.0	49.864498	0.028530
2	1787	1.0	49.866001	0.028530
2	1788	1.0	49.867401	0.028520
2	1789	1.0	49.868900	0.028520
2	1790	1.0	49.870399	0.028520
2	1791	1.0	49.871799	0.028520
2	1792	1.0	49.873299	0.028520
2	1793	1.0	49.874802	0.028520
2	1794	1.0	49.876202	0.028520
2	1795	1.0	49.877701	0.028520
2	1796	1.0	49.879101	0.028520
2	1797	1.0	49.880600	0.028520
2	1798	1.0	49.882000	0.028520
2	1799	1.0	49.883499	0.028520
2	1800	1.0	49.884998	0.028520
2	1801	1.0	49.886398	0.028520
2	1802	1.0	49.887901	0.028510
2	1803	1.0	49.889301	0.028510
2	1804	1.0	49.890800	0.028510
2	1805	1.0	49.892200	0.028510
2	1806	1.0	49.893700	0.028510
2	1807	1.0	49.895100	0.028510
2	1808	1.0	49.896599	0.028510
2	1809	1.0	49.897999	0.028510
2	1810	1.0	49.899502	0.028510
2	1811	1.0	49.900902	0.028510
2	1812	1.0	49.902401	0.028510
2	1813	1.0	49.903801	0.028510
2	1814	1.0	49.905201	0.028510
2	1815	1.0	49.906700	0.028510
2	1816	1.0	49.908100	0.028500
2	1817	1.0	49.909599	0.028500
2	1818	1.0	49.910999	0.028500
2	1819	1.0	49.912498	0.028500
2	1820	1.0	49.913898	0.028500
2	1821	1.0	49.915298	0.028500
2	1822	1.0	49.916801	0.028500
2	1823	1.0	49.918201	0.028500
2	1824	1.0	49.919601	0.028500
2	1825	1.0	49.921101	0.028500
2	1826	1.0	49.922501	0.028500
2	1827	1.0	49.924000	0.028500
2	1828	1.0	49.925400	0.028500
2	1829	1.0	49.926800	0.028500
2	1830	1.0	49.928200	0.028490
2	1831	1.0	49.929699	0.028490
2	1832	1.0	49.931099	0.028490
2	1833	1.0	49.932499	0.028490
2	1834	1.0	49.933998	0.028490
2	1835	1.0	49.935398	0.028490
2	1836	1.0	49.936798	0.028490
2	1837	1.0	49.938301	0.028490
2	1838	1.0	49.939701	0.028490
2	1839	1.0	49.941101	0.028490
2	1840	1.0	49.942501	0.028490
2	1841	1.0	49.944000	0.028490
2	1842	1.0	49.945400	0.028490
2	1843	1.0	49.946800	0.028490
2	1844	1.0	49.948200	0.028480
2	1845	1.0	49.949600	0.028480
2	1846	1.0	49.951099	0.028480
2	1847	1.0	49.952499	0.028480
2	1848	1.0	49.953899	0.028480
2	1849	1.0	49.955299	0.028480
2	1850	1.0	49.956699	0.028480
2	1851	1.0	49.958199	0.028480
2	1852	1.0	49.959599	0.028480
2	1853	1.0	49.960999	0.028480
2	1854	1.0	49.962399	0.028480
2	1855	1.0	49.963799	0.028480
2	1856	1.0	49.965199	0.028480
